DATE	NEGCODE	NAME	SECTOR	WEIGHT	EXPECTEDRETURN	FORWARDReturn
2017-05-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	0.0005264620332998164	-0.13222222222222227
2017-05-09	CIEL3	Cielo S.A.	Technology	0.02491	-0.0016653865839335172	-0.06304801670146129
2017-05-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	-0.0012707844448176036	0.01620029455081006
2017-05-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	0.0003156716060299496	-0.07001892403352267
2017-05-09	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.0004659905285368157	0.012312427856868037
2017-05-09	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.002165951783194895	-0.1720183486238532
2017-05-09	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.001021906910192876	-0.04527162977867196
2017-05-09	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.0006049083571364148	-0.19442761962447005
2017-05-09	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.0011569262608189634	-0.07919254658385098
2017-05-09	EMBR3	Embraer S.A.	Industrial Goods	0.01043	0.0006668643917467156	0.02851587815942965
2017-05-09	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	-0.000424380476315456	0.01628423390081426
2017-05-09	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	-0.0009027308843407274	-0.026725403817914734
2017-05-09	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.0006241168999883953	-0.05565529622980254
2017-05-09	ESTC3	Estácio Participações S.A.	Services	0.00508	0.00016224430041578947	-0.09508196721311486
2017-05-09	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.0023075437979881595	0.28296795952782466
2017-05-09	GGBR4	Gerdau S.A.	Basic Materials	0.00777	0.0011406061890843612	-0.010449320794148342
2017-05-09	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.0022228746898417355	0.009174311926605512
2017-05-09	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.0007254659586226591	-0.0363219895287958
2017-05-09	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.001210591453307253	-0.114656031904287
2017-05-09	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.0006322105821082714	-0.07405502699922865
2017-05-09	JBSS3	JBS S.A.	Consumer Goods	0.0147	-7.793168204333896e-05	-0.2850678733031674
2017-05-09	KLBN11	Klabin S.A.	Basic Materials	0.00649	-0.000310030185590338	0.04717566728739923
2017-05-09	KROT3	Kroton Educacional S.A.	Services	0.01942	0.0004039627805304682	-0.09748224661071658
2017-05-09	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.0013322754803717278	-0.06437768240343347
2017-05-09	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	-0.0006339602913103043	-0.1551326412918108
2017-05-09	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.0009136193817951943	-0.03806474564212025
2017-05-09	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.002815504757169344	-0.11600000000000002
2017-05-09	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.0018477823169829	-0.128052805280528
2017-05-09	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.0006589393308991949	-0.05683965692687906
2017-05-09	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	0.0008989863221429332	-0.01765409934171165
2017-05-09	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	0.002097290869615031	-0.05216549052165485
2017-05-09	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	0.0004149496408891912	-0.059811827956989284
2017-05-09	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	0.0008747353730809222	-0.06789250353606795
2017-05-09	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.0021511815325988694	0.20271381578947367
2017-05-09	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	0.0003655186408602155	0.08129256629473988
2017-05-09	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	0.00038436747756495046	-0.022295081967213106
2017-05-09	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	0.0018281455796020734	-0.06565107000362709
2017-05-09	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	-0.0004355965296757532	-0.1081081081081082
2017-05-09	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.002171448251444001	-0.08658008658008659
2017-05-09	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.0022299183798528614	0.16119402985074627
2017-05-09	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	7.1335643208654076e-06	-0.009766454352441632
2017-05-09	TIMP3	TIM Participações S.A.	Technology	0.00767	0.0018396260892478593	-0.044878048780487886
2017-05-09	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.0003722224888802332	0.07237554112554105
2017-05-09	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.0019166502236454682	-0.05011933174224353
2017-05-09	VALE3	Vale S.A.	Basic Materials	0.03734	0.0032652946625234282	0.0030188679245282376
2017-05-09	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.0039258997835799544	-0.008695652173913139
2017-05-09	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.0007718864769310589	-0.0021276595744680396
2017-04-06	ABEV3	Ambev S.A.	Consumer Goods	0.07156	-0.0003644487657318802	0.05394883203559504
2017-04-06	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	8.952120296157143e-05	0.05195258019525809
2017-04-06	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	0.0006265145480587984	0.01723237597911237
2017-04-06	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	0.0011071237773877713	-0.08962597035991529
2017-04-06	BBDC3	Banco Bradesco S.A.	Financial	0.0165	0.0005672319756945532	-0.0549729901493486
2017-04-06	BBDC4	Banco Bradesco S.A.	Financial	0.07666	0.0007460888275092083	-0.024559193954659983
2017-04-06	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	0.005045965688775485	-0.09633911368015413
2017-04-06	BBAS3	Banco do Brasil S.A.	Financial	0.0342	0.0024292989660179257	-0.007352941176470649
2017-04-06	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	0.0029872120158845957	0.0632254123396457
2017-04-06	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.002175520466714825	0.14440052700922257
2017-04-06	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	0.00029338964002000923	0.022727272727272645
2017-04-06	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	0.0009334739269386966	-0.07312049433573643
2017-04-06	CIEL3	Cielo S.A.	Technology	0.02579	-0.000896533636501116	-0.15935415935415934
2017-04-06	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	-0.0003965259225477195	-0.11703511053315999
2017-04-06	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	0.0005082745447611394	-0.0258098498814853
2017-04-06	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.0007257775480232326	0.007364341085271229
2017-04-06	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	0.0015485740636865327	-0.0015267175572518759
2017-04-06	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	0.00076575335439471	0.1044444444444444
2017-04-06	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	-0.0014191247301446018	0.03381340012523487
2017-04-06	EMBR3	Embraer S.A.	Industrial Goods	0.01161	0.001497912159126779	-0.108092485549133
2017-04-06	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	-0.00035945486299795526	-0.0036873156342183415
2017-04-06	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00715	-0.0007703786742265963	-0.028807758128921994
2017-04-06	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	0.0009839969974233356	-0.05336505778382054
2017-04-06	ESTC3	Estácio Participações S.A.	Services	0.00479	-0.00015389540003168148	0.12962962962962973
2017-04-06	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	0.0021705378533075324	0.02382596685082865
2017-04-06	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	0.0012695047456333592	-0.0859598853868195
2017-04-06	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	0.001949148671241454	-0.03325942350332583
2017-04-06	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	0.0007823650806563928	0.04765169694892002
2017-04-06	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	0.000687980431940277	0.05913410770855319
2017-04-06	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	0.0004066450828676725	0.03129143463272341
2017-04-06	JBSS3	JBS S.A.	Consumer Goods	0.01796	-0.0014347311192187244	0.16315789473684217
2017-04-06	KLBN11	Klabin S.A.	Basic Materials	0.00779	-0.0006227500472585558	0.08120805369127511
2017-04-06	KROT3	Kroton Educacional S.A.	Services	0.01877	2.8858972606913096e-05	0.12818645302257828
2017-04-06	RENT3	Localiza Rent a Car S.A.	Services	0.00496	0.0006826948105408635	0.08498253783469147
2017-04-06	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	-0.0011831959290435968	0.09056603773584902
2017-04-06	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	0.0007995731455206348	-0.0031914893617021227
2017-04-06	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	0.0009542357869592649	0.3204225352112677
2017-04-06	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	0.0013398393163832022	0.029911624745071346
2017-04-06	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	0.0009897629515634534	0.02825112107623319
2017-04-06	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	-0.0003908167095803217	0.13288135593220346
2017-04-06	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	0.0011736303325906338	0.21605249873801105
2017-04-06	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	0.0003827579608611537	-0.026178010471204098
2017-04-06	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	0.0012071076442132919	-0.026841018582243553
2017-04-06	QUAL3	Qualicorp S.A.	Healthcare	0.00413	-0.0003656199916962964	0.18982387475538154
2017-04-06	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	0.00020995664936632782	0.14539419087136937
2017-04-06	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	0.0010357180344533815	-0.08160192713038243
2017-04-06	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	0.000844396931618091	0.09665871121718375
2017-04-06	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	0.000271084857439175	-0.14549653579676672
2017-04-06	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.001972452472462815	0.07776049766718507
2017-04-06	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	0.002432403903516147	-0.008142116950407063
2017-04-06	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	-0.00030636750738883363	0.02973327503279404
2017-04-06	TIMP3	TIM Participações S.A.	Technology	0.00631	0.0014549978098295064	0.007866273352999024
2017-04-06	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	-0.0002793530776599948	0.033990767939572064
2017-04-06	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	0.0015292282750211258	0.0634517766497463
2017-04-06	VALE3	Vale S.A.	Basic Materials	0.0395	0.0036723523061260397	-0.08336215842269111
2017-04-06	VALE5	Vale S.A	Basic Materials	0.04665	0.004358625157016291	-0.07326007326007326
2017-04-06	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.00041786913974138087	0.0736721873215305
2017-03-09	ABEV3	Ambev S.A.	Consumer Goods	0.07156	-0.0005391969382154623	0.03930635838150287
2017-03-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	-0.00017784972897744647	0.0010471204188482073
2017-03-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	-4.5945390894889436e-05	0.05219780219780216
2017-03-09	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	0.0004940875719436396	-0.038670284938941674
2017-03-09	BBDC3	Banco Bradesco S.A.	Financial	0.0165	0.00061644910801531	-0.007255520504731875
2017-03-09	BBDC4	Banco Bradesco S.A.	Financial	0.07666	0.0010031009577276425	-0.012130637636080778
2017-03-09	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	0.005562740881825769	-0.061058344640434095
2017-03-09	BBAS3	Banco do Brasil S.A.	Financial	0.0342	0.0035745886431960733	-0.02741358760429087
2017-03-09	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	0.0035332592228190453	0.07063440156965349
2017-03-09	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.0016385713479282892	-0.06985294117647045
2017-03-09	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	-0.00020041869375830154	0.013824884792626843
2017-03-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	0.0016311370463129278	-0.10671573137074503
2017-03-09	CIEL3	Cielo S.A.	Technology	0.02579	-0.0019337054413905955	0.04935543278084714
2017-03-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	0.00040709600371947576	-0.06589735803218943
2017-03-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	0.0011687429302831736	-0.018863049095607338
2017-03-09	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.0008310426493610371	0.009784735812133072
2017-03-09	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	0.0012944728417883698	0.0
2017-03-09	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	0.0006971543739470349	0.02739726027397263
2017-03-09	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	0.0013963046073424993	-0.22738268021286892
2017-03-09	EMBR3	Embraer S.A.	Industrial Goods	0.01161	0.002171707494255542	-0.09801876955161622
2017-03-09	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	-7.915338946792721e-05	-0.005865102639296193
2017-03-09	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00715	-0.0009994209593193483	-0.017652003362286228
2017-03-09	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	0.0003899954594522822	0.03682819383259918
2017-03-09	ESTC3	Estácio Participações S.A.	Services	0.00479	-0.0011254777222846517	0.12499999999999992
2017-03-09	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	0.0022675399550012	0.08261682242990658
2017-03-09	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	0.003275641254028429	-0.12384937238493714
2017-03-09	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	0.005771669924460025	-0.24958402662229617
2017-03-09	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	0.0002528661288706819	0.06382202771699488
2017-03-09	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	0.0011589805276902548	-0.017634854771784225
2017-03-09	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	0.0012087623731522252	-0.035549872122762165
2017-03-09	JBSS3	JBS S.A.	Consumer Goods	0.01796	0.000558736381776099	-0.15555555555555556
2017-03-09	KLBN11	Klabin S.A.	Basic Materials	0.00779	-0.00030312944251169663	-0.032467532467532464
2017-03-09	KROT3	Kroton Educacional S.A.	Services	0.01877	-0.0005561008449435693	0.06023166023166032
2017-03-09	RENT3	Localiza Rent a Car S.A.	Services	0.00496	-0.00010559532215312593	0.12405129547238948
2017-03-09	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	-0.0011049736724147007	0.00632911392405061
2017-03-09	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	-0.00021864424853426916	0.08880308880308883
2017-03-09	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	0.0008813210336395975	-0.07189542483660137
2017-03-09	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	0.0007817299052169307	-0.009427609427609347
2017-03-09	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	0.00020881845778684691	0.03432282003710573
2017-03-09	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	-0.0008206356934483422	0.09992542878448918
2017-03-09	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	0.0010831611276741892	0.09447513812154701
2017-03-09	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	0.0011306534782571356	0.03173531397704246
2017-03-09	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	0.0020733384994592037	0.002068965517241335
2017-03-09	QUAL3	Qualicorp S.A.	Healthcare	0.00413	-0.0007079548918467944	0.10070005385029623
2017-03-09	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	-0.0008766196664335602	0.05738855738855745
2017-03-09	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	0.000577092770894661	0.05966815571155076
2017-03-09	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	0.0032623086233688064	-0.21437499999999998
2017-03-09	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	0.0004647089686779785	-0.176022835394862
2017-03-09	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.0011291375709859925	0.09708240914519703
2017-03-09	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	0.0018672789619031556	0.04485692188708431
2017-03-09	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	-0.00043654632540479524	0.007045354469396747
2017-03-09	TIMP3	TIM Participações S.A.	Technology	0.00631	0.001145167282631787	0.04094165813715459
2017-03-09	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	-0.0005932081198717187	0.093955623565417
2017-03-09	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	0.0021870865194462945	-0.1859504132231405
2017-03-09	VALE3	Vale S.A.	Basic Materials	0.0395	0.004002239431335958	-0.0420808482438701
2017-03-09	VALE5	Vale S.A	Basic Materials	0.04665	0.005084293904670141	-0.053726169844020816
2017-03-09	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.0008674187527159088	0.01802325581395362
2017-02-07	ABEV3	Ambev S.A.	Consumer Goods	0.07156	-0.0006791698118476972	0.016451233842538257
2017-02-07	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	0.00023228353751033695	0.02541159627773791
2017-02-07	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	0.00044265317077425785	-0.029850746268656834
2017-02-07	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	0.001113671279393326	0.006143344709897601
2017-02-07	BBDC3	Banco Bradesco S.A.	Financial	0.0165	0.001117247145741256	0.006988564167725504
2017-02-07	BBDC4	Banco Bradesco S.A.	Financial	0.07666	0.001488063471644812	0.028799999999999954
2017-02-07	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	0.0054354939433042555	0.1110552763819096
2017-02-07	BBAS3	Banco do Brasil S.A.	Financial	0.0342	0.00420046888390677	0.10394736842105276
2017-02-07	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	0.0037589386745302176	-0.06625954198473287
2017-02-07	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.0006362105091717393	-0.06271536871123372
2017-02-07	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	1.2871594798140456e-05	0.07028360049321829
2017-02-07	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	0.0013980745884917423	0.23242630385487514
2017-02-07	CTIP3	CETIP	Financial	0.01167	0.0006434377426285998	-0.019343986543313745
2017-02-07	CIEL3	Cielo S.A.	Technology	0.02579	-0.0011939601784235999	-0.01308615049073075
2017-02-07	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	0.0009022938627840871	0.008884803921568601
2017-02-07	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	0.0016908653824183573	-0.082721023939322
2017-02-07	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.0008682700534065749	0.007889546351084784
2017-02-07	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	0.002165215521302124	-0.040293040293040344
2017-02-07	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	0.0006007769651642524	0.03668639053254444
2017-02-07	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	0.003714457378524966	-0.057455540355677064
2017-02-07	EMBR3	Embraer S.A.	Industrial Goods	0.01161	0.00017451559709283137	0.06496390893947795
2017-02-07	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	7.619421666100829e-05	-0.012309920347574216
2017-02-07	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	0.001126081292844007	0.0014116816657843356
2017-02-07	ESTC3	Estácio Participações S.A.	Services	0.00479	-0.0006752287100421364	-0.010309278350515488
2017-02-07	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	0.0014483218359736148	-0.013643067846607706
2017-02-07	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	0.005022485566882275	-0.030819140308191467
2017-02-07	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	0.0071822793374711315	0.08093525179856119
2017-02-07	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	0.0010182988750872494	-0.01790830945558739
2017-02-07	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	0.0015643111101055075	0.016877637130801704
2017-02-07	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	0.001675042900587224	0.009032258064516166
2017-02-07	JBSS3	JBS S.A.	Consumer Goods	0.01796	0.0016736303968325783	-0.05382674516400341
2017-02-07	KLBN11	Klabin S.A.	Basic Materials	0.00779	-0.00034621436982923306	0.014492753623188448
2017-02-07	KROT3	Kroton Educacional S.A.	Services	0.01877	-0.0002518969121138624	0.00465477114041883
2017-02-07	RENT3	Localiza Rent a Car S.A.	Services	0.00496	0.0008532328212372128	0.012185430463576181
2017-02-07	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	0.000301678936872567	-0.06729634002361277
2017-02-07	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	3.981979814320043e-05	0.07916666666666661
2017-02-07	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	0.001360530336426035	-0.10787172011661811
2017-02-07	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	0.0012830379467417994	0.11906556141672947
2017-02-07	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	0.0007244164644552503	-0.025022610792885085
2017-02-07	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	0.00018763107030575875	0.02054794520547942
2017-02-07	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	0.0016701401923800022	-0.05745530289880233
2017-02-07	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	0.0021932481824115985	-0.06087507926442607
2017-02-07	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	0.0030700489551373916	-0.013605442176870701
2017-02-07	QUAL3	Qualicorp S.A.	Healthcare	0.00413	0.0008342531026982414	-0.04915514592933952
2017-02-07	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	0.00018806814969759945	-0.09483717235901518
2017-02-07	RUMO3	Rumo S.A.	Services	0.00466	0.0031690524137462798	0.024173027989821932
2017-02-07	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	0.0010324515292934695	-0.041883216141852676
2017-02-07	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	0.003752883943965472	0.01265822784810122
2017-02-07	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	0.0019433596216711143	-0.07563764291996478
2017-02-07	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.0007941083768578523	0.14944106687585795
2017-02-07	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	0.0007811474879975944	0.0015491866769945448
2017-02-07	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	0.0006259330705372693	-0.041772151898734115
2017-02-07	TIMP3	TIM Participações S.A.	Technology	0.00631	0.002233248678594229	0.03605514316012724
2017-02-07	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	-0.0002420844990556725	-0.006838905775076031
2017-02-07	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	0.006602355008641653	-0.04724409448818902
2017-02-07	VALE3	Vale S.A.	Basic Materials	0.0395	0.004352362005710869	-0.001984126984126942
2017-02-07	VALE5	Vale S.A	Basic Materials	0.04665	0.005578907859903655	-0.0034542314335059715
2017-02-07	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.001347598903107547	0.06238418777022841
2017-01-09	ABEV3	Ambev S.A.	Consumer Goods	0.07156	-0.0009991676362483856	0.029643073200241888
2017-01-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	0.0006283575201368693	-0.04706684856753066
2017-01-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	0.0004290788956025112	0.10029325513196485
2017-01-09	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	0.0006622319118610972	0.13565891472868216
2017-01-09	BBDC3	Banco Bradesco S.A.	Financial	0.0165	0.0013468345263252257	0.03213114754098362
2017-01-09	BBDC4	Banco Bradesco S.A.	Financial	0.07666	0.0017854462402762201	0.028975963121501448
2017-01-09	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	0.0049915503215738665	0.27400768245838664
2017-01-09	BBAS3	Banco do Brasil S.A.	Financial	0.0342	0.003615112645257672	0.09352517985611503
2017-01-09	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	0.0037829462193559524	-0.06880864373045213
2017-01-09	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.00015820105332105963	-0.04748358862144424
2017-01-09	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	0.0005060596806107584	-0.010975609756097545
2017-01-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	0.0021272194022428246	0.16666666666666677
2017-01-09	CTIP3	CETIP	Financial	0.01167	0.0005776396770549126	0.04206836108676603
2017-01-09	CIEL3	Cielo S.A.	Technology	0.02579	-0.0010163712621703556	0.0003636363636364205
2017-01-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	0.0014448830675843952	0.13926701570680636
2017-01-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	0.0010771647203809335	0.09555959491041288
2017-01-09	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.0019500531552099217	0.004756242568371026
